"origin_abb","origin_num","dest_abb","dest_num","year","conttype"
"ALB",8,"MKD",807,2016,1
"BGR",100,"MKD",807,1993,1
"BGR",100,"MKD",807,1994,1
"BGR",100,"MKD",807,1995,1
"BGR",100,"MKD",807,1996,1
"BGR",100,"MKD",807,1997,1
"BGR",100,"MKD",807,1998,1
"BGR",100,"MKD",807,1999,1
"BGR",100,"MKD",807,2000,1
"BGR",100,"MKD",807,2001,1
"BGR",100,"MKD",807,2002,1
"BGR",100,"MKD",807,2003,1
"BGR",100,"MKD",807,2004,1
"BGR",100,"MKD",807,2005,1
"BGR",100,"MKD",807,2006,1
"BGR",100,"MKD",807,2007,1
"BGR",100,"MKD",807,2008,1
"BGR",100,"MKD",807,2009,1
"BGR",100,"MKD",807,2010,1
"BGR",100,"MKD",807,2011,1
"BGR",100,"MKD",807,2012,1
"BGR",100,"MKD",807,2013,1
"BGR",100,"MKD",807,2014,1
"BGR",100,"MKD",807,2015,1
"BGR",100,"MKD",807,2016,1
"GRC",300,"MKD",807,1993,1
"GRC",300,"MKD",807,1994,1
"GRC",300,"MKD",807,1995,1
"GRC",300,"MKD",807,1996,1
"GRC",300,"MKD",807,1997,1
"GRC",300,"MKD",807,1998,1
"GRC",300,"MKD",807,1999,1
"GRC",300,"MKD",807,2000,1
"GRC",300,"MKD",807,2001,1
"GRC",300,"MKD",807,2002,1
"GRC",300,"MKD",807,2003,1
"GRC",300,"MKD",807,2004,1
"GRC",300,"MKD",807,2005,1
"GRC",300,"MKD",807,2006,1
"GRC",300,"MKD",807,2007,1
"GRC",300,"MKD",807,2008,1
"GRC",300,"MKD",807,2009,1
"GRC",300,"MKD",807,2010,1
"GRC",300,"MKD",807,2011,1
"GRC",300,"MKD",807,2012,1
"GRC",300,"MKD",807,2013,1
"GRC",300,"MKD",807,2014,1
"GRC",300,"MKD",807,2015,1
"GRC",300,"MKD",807,2016,1
"BFA",854,"MLI",466,1960,1
"BFA",854,"MLI",466,1961,1
"BFA",854,"MLI",466,1962,1
"BFA",854,"MLI",466,1963,1
"BFA",854,"MLI",466,1964,1
"BFA",854,"MLI",466,1965,1
"BFA",854,"MLI",466,1966,1
"BFA",854,"MLI",466,1967,1
"BFA",854,"MLI",466,1968,1
"BFA",854,"MLI",466,1969,1
"BFA",854,"MLI",466,1970,1
"BFA",854,"MLI",466,1971,1
"BFA",854,"MLI",466,1972,1
"BFA",854,"MLI",466,1973,1
"BFA",854,"MLI",466,1974,1
"BFA",854,"MLI",466,1975,1
"BFA",854,"MLI",466,1976,1
"BFA",854,"MLI",466,1977,1
"BFA",854,"MLI",466,1978,1
"BFA",854,"MLI",466,1979,1
"BFA",854,"MLI",466,1980,1
"BFA",854,"MLI",466,1981,1
"BFA",854,"MLI",466,1982,1
"BFA",854,"MLI",466,1983,1
"BFA",854,"MLI",466,1984,1
"BFA",854,"MLI",466,1985,1
"BFA",854,"MLI",466,1986,1
"BFA",854,"MLI",466,1987,1
"BFA",854,"MLI",466,1988,1
"BFA",854,"MLI",466,1989,1
"BFA",854,"MLI",466,1990,1
"BFA",854,"MLI",466,1991,1
"BFA",854,"MLI",466,1992,1
"BFA",854,"MLI",466,1993,1
"BFA",854,"MLI",466,1994,1
"BFA",854,"MLI",466,1995,1
"BFA",854,"MLI",466,1996,1
"BFA",854,"MLI",466,1997,1
"BFA",854,"MLI",466,1998,1
"BFA",854,"MLI",466,1999,1
"BFA",854,"MLI",466,2000,1
"BFA",854,"MLI",466,2001,1
"BFA",854,"MLI",466,2002,1
"BFA",854,"MLI",466,2003,1
"BFA",854,"MLI",466,2004,1
"BFA",854,"MLI",466,2005,1
"BFA",854,"MLI",466,2006,1
"BFA",854,"MLI",466,2007,1
"BFA",854,"MLI",466,2008,1
"BFA",854,"MLI",466,2009,1
"BFA",854,"MLI",466,2010,1
"BFA",854,"MLI",466,2011,1
"BFA",854,"MLI",466,2012,1
"BFA",854,"MLI",466,2013,1
"BFA",854,"MLI",466,2014,1
"BFA",854,"MLI",466,2015,1
"BFA",854,"MLI",466,2016,1
"CIV",384,"MLI",466,1960,1
"CIV",384,"MLI",466,1961,1
"CIV",384,"MLI",466,1962,1
"CIV",384,"MLI",466,1963,1
"CIV",384,"MLI",466,1964,1
"CIV",384,"MLI",466,1965,1
"CIV",384,"MLI",466,1966,1
"CIV",384,"MLI",466,1967,1
"CIV",384,"MLI",466,1968,1
"CIV",384,"MLI",466,1969,1
"CIV",384,"MLI",466,1970,1
"CIV",384,"MLI",466,1971,1
"CIV",384,"MLI",466,1972,1
"CIV",384,"MLI",466,1973,1
"CIV",384,"MLI",466,1974,1
"CIV",384,"MLI",466,1975,1
"CIV",384,"MLI",466,1976,1
"CIV",384,"MLI",466,1977,1
"CIV",384,"MLI",466,1978,1
"CIV",384,"MLI",466,1979,1
"CIV",384,"MLI",466,1980,1
"CIV",384,"MLI",466,1981,1
"CIV",384,"MLI",466,1982,1
"CIV",384,"MLI",466,1983,1
"CIV",384,"MLI",466,1984,1
"CIV",384,"MLI",466,1985,1
"CIV",384,"MLI",466,1986,1
"CIV",384,"MLI",466,1987,1
"CIV",384,"MLI",466,1988,1
"CIV",384,"MLI",466,1989,1
"CIV",384,"MLI",466,1990,1
"CIV",384,"MLI",466,1991,1
"CIV",384,"MLI",466,1992,1
"CIV",384,"MLI",466,1993,1
"CIV",384,"MLI",466,1994,1
"CIV",384,"MLI",466,1995,1
"CIV",384,"MLI",466,1996,1
"CIV",384,"MLI",466,1997,1
"CIV",384,"MLI",466,1998,1
"CIV",384,"MLI",466,1999,1
"CIV",384,"MLI",466,2000,1
"CIV",384,"MLI",466,2001,1
"CIV",384,"MLI",466,2002,1
"CIV",384,"MLI",466,2003,1
"CIV",384,"MLI",466,2004,1
"CIV",384,"MLI",466,2005,1
"CIV",384,"MLI",466,2006,1
"CIV",384,"MLI",466,2007,1
"CIV",384,"MLI",466,2008,1
"CIV",384,"MLI",466,2009,1
"CIV",384,"MLI",466,2010,1
"CIV",384,"MLI",466,2011,1
"CIV",384,"MLI",466,2012,1
"CIV",384,"MLI",466,2013,1
"CIV",384,"MLI",466,2014,1
"CIV",384,"MLI",466,2015,1
"CIV",384,"MLI",466,2016,1
"DZA",12,"MLI",466,1962,1
"DZA",12,"MLI",466,1963,1
"DZA",12,"MLI",466,1964,1
"DZA",12,"MLI",466,1965,1
"DZA",12,"MLI",466,1966,1
"DZA",12,"MLI",466,1967,1
"DZA",12,"MLI",466,1968,1
"DZA",12,"MLI",466,1969,1
"DZA",12,"MLI",466,1970,1
"DZA",12,"MLI",466,1971,1
"DZA",12,"MLI",466,1972,1
"DZA",12,"MLI",466,1973,1
"DZA",12,"MLI",466,1974,1
"DZA",12,"MLI",466,1975,1
"DZA",12,"MLI",466,1976,1
"DZA",12,"MLI",466,1977,1
"DZA",12,"MLI",466,1978,1
"DZA",12,"MLI",466,1979,1
"DZA",12,"MLI",466,1980,1
"DZA",12,"MLI",466,1981,1
"DZA",12,"MLI",466,1982,1
"DZA",12,"MLI",466,1983,1
"DZA",12,"MLI",466,1984,1
"DZA",12,"MLI",466,1985,1
"DZA",12,"MLI",466,1986,1
"DZA",12,"MLI",466,1987,1
"DZA",12,"MLI",466,1988,1
"DZA",12,"MLI",466,1989,1
"DZA",12,"MLI",466,1990,1
"DZA",12,"MLI",466,1991,1
"DZA",12,"MLI",466,1992,1
"DZA",12,"MLI",466,1993,1
"DZA",12,"MLI",466,1994,1
"DZA",12,"MLI",466,1995,1
"DZA",12,"MLI",466,1996,1
"DZA",12,"MLI",466,1997,1
"DZA",12,"MLI",466,1998,1
"DZA",12,"MLI",466,1999,1
"DZA",12,"MLI",466,2000,1
"DZA",12,"MLI",466,2001,1
"DZA",12,"MLI",466,2002,1
"DZA",12,"MLI",466,2003,1
"DZA",12,"MLI",466,2004,1
"DZA",12,"MLI",466,2005,1
"DZA",12,"MLI",466,2006,1
"DZA",12,"MLI",466,2007,1
"DZA",12,"MLI",466,2008,1
"DZA",12,"MLI",466,2009,1
"DZA",12,"MLI",466,2010,1
"DZA",12,"MLI",466,2011,1
"DZA",12,"MLI",466,2012,1
"DZA",12,"MLI",466,2013,1
"DZA",12,"MLI",466,2014,1
"DZA",12,"MLI",466,2015,1
"DZA",12,"MLI",466,2016,1
"GIN",324,"MLI",466,1960,1
"GIN",324,"MLI",466,1961,1
"GIN",324,"MLI",466,1962,1
"GIN",324,"MLI",466,1963,1
"GIN",324,"MLI",466,1964,1
"GIN",324,"MLI",466,1965,1
"GIN",324,"MLI",466,1966,1
"GIN",324,"MLI",466,1967,1
"GIN",324,"MLI",466,1968,1
"GIN",324,"MLI",466,1969,1
"GIN",324,"MLI",466,1970,1
"GIN",324,"MLI",466,1971,1
"GIN",324,"MLI",466,1972,1
"GIN",324,"MLI",466,1973,1
"GIN",324,"MLI",466,1974,1
"GIN",324,"MLI",466,1975,1
"GIN",324,"MLI",466,1976,1
"GIN",324,"MLI",466,1977,1
"GIN",324,"MLI",466,1978,1
"GIN",324,"MLI",466,1979,1
"GIN",324,"MLI",466,1980,1
"GIN",324,"MLI",466,1981,1
"GIN",324,"MLI",466,1982,1
"GIN",324,"MLI",466,1983,1
"GIN",324,"MLI",466,1984,1
"GIN",324,"MLI",466,1985,1
"GIN",324,"MLI",466,1986,1
"GIN",324,"MLI",466,1987,1
"GIN",324,"MLI",466,1988,1
"GIN",324,"MLI",466,1989,1
"GIN",324,"MLI",466,1990,1
"GIN",324,"MLI",466,1991,1
"GIN",324,"MLI",466,1992,1
"GIN",324,"MLI",466,1993,1
"GIN",324,"MLI",466,1994,1
"GIN",324,"MLI",466,1995,1
"GIN",324,"MLI",466,1996,1
"GIN",324,"MLI",466,1997,1
"GIN",324,"MLI",466,1998,1
"GIN",324,"MLI",466,1999,1
"GIN",324,"MLI",466,2000,1
"GIN",324,"MLI",466,2001,1
"GIN",324,"MLI",466,2002,1
"GIN",324,"MLI",466,2003,1
"GIN",324,"MLI",466,2004,1
"GIN",324,"MLI",466,2005,1
"GIN",324,"MLI",466,2006,1
"GIN",324,"MLI",466,2007,1
"GIN",324,"MLI",466,2008,1
"GIN",324,"MLI",466,2009,1
"GIN",324,"MLI",466,2010,1
"GIN",324,"MLI",466,2011,1
"GIN",324,"MLI",466,2012,1
"GIN",324,"MLI",466,2013,1
"GIN",324,"MLI",466,2014,1
"GIN",324,"MLI",466,2015,1
"GIN",324,"MLI",466,2016,1
"MRT",478,"MLI",466,1960,1
"MRT",478,"MLI",466,1961,1
"MRT",478,"MLI",466,1962,1
"MRT",478,"MLI",466,1963,1
"MRT",478,"MLI",466,1964,1
"MRT",478,"MLI",466,1965,1
"MRT",478,"MLI",466,1966,1
"MRT",478,"MLI",466,1967,1
"MRT",478,"MLI",466,1968,1
"MRT",478,"MLI",466,1969,1
"MRT",478,"MLI",466,1970,1
"MRT",478,"MLI",466,1971,1
"MRT",478,"MLI",466,1972,1
"MRT",478,"MLI",466,1973,1
"MRT",478,"MLI",466,1974,1
"MRT",478,"MLI",466,1975,1
"MRT",478,"MLI",466,1976,1
"MRT",478,"MLI",466,1977,1
"MRT",478,"MLI",466,1978,1
"MRT",478,"MLI",466,1979,1
"MRT",478,"MLI",466,1980,1
"MRT",478,"MLI",466,1981,1
"MRT",478,"MLI",466,1982,1
"MRT",478,"MLI",466,1983,1
"MRT",478,"MLI",466,1984,1
"MRT",478,"MLI",466,1985,1
"MRT",478,"MLI",466,1986,1
"MRT",478,"MLI",466,1987,1
"MRT",478,"MLI",466,1988,1
"MRT",478,"MLI",466,1989,1
"MRT",478,"MLI",466,1990,1
"MRT",478,"MLI",466,1991,1
"MRT",478,"MLI",466,1992,1
"MRT",478,"MLI",466,1993,1
"MRT",478,"MLI",466,1994,1
"MRT",478,"MLI",466,1995,1
"MRT",478,"MLI",466,1996,1
"MRT",478,"MLI",466,1997,1
"MRT",478,"MLI",466,1998,1
"MRT",478,"MLI",466,1999,1
"MRT",478,"MLI",466,2000,1
"MRT",478,"MLI",466,2001,1
"MRT",478,"MLI",466,2002,1
"MRT",478,"MLI",466,2003,1
"MRT",478,"MLI",466,2004,1
"MRT",478,"MLI",466,2005,1
"MRT",478,"MLI",466,2006,1
"MRT",478,"MLI",466,2007,1
"MRT",478,"MLI",466,2008,1
"MRT",478,"MLI",466,2009,1
"MRT",478,"MLI",466,2010,1
"MRT",478,"MLI",466,2011,1
"MRT",478,"MLI",466,2012,1
"MRT",478,"MLI",466,2013,1
"MRT",478,"MLI",466,2014,1
"MRT",478,"MLI",466,2015,1
"MRT",478,"MLI",466,2016,1
"NER",562,"MLI",466,1960,1
"NER",562,"MLI",466,1961,1
"NER",562,"MLI",466,1962,1
"NER",562,"MLI",466,1963,1
"NER",562,"MLI",466,1964,1
"NER",562,"MLI",466,1965,1
"NER",562,"MLI",466,1966,1
"NER",562,"MLI",466,1967,1
"NER",562,"MLI",466,1968,1
"NER",562,"MLI",466,1969,1
"NER",562,"MLI",466,1970,1
"NER",562,"MLI",466,1971,1
"NER",562,"MLI",466,1972,1
"NER",562,"MLI",466,1973,1
"NER",562,"MLI",466,1974,1
"NER",562,"MLI",466,1975,1
"NER",562,"MLI",466,1976,1
"NER",562,"MLI",466,1977,1
"NER",562,"MLI",466,1978,1
"NER",562,"MLI",466,1979,1
"NER",562,"MLI",466,1980,1
"NER",562,"MLI",466,1981,1
"NER",562,"MLI",466,1982,1
"NER",562,"MLI",466,1983,1
"NER",562,"MLI",466,1984,1
"NER",562,"MLI",466,1985,1
"NER",562,"MLI",466,1986,1
"NER",562,"MLI",466,1987,1
"NER",562,"MLI",466,1988,1
"NER",562,"MLI",466,1989,1
"NER",562,"MLI",466,1990,1
"NER",562,"MLI",466,1991,1
"NER",562,"MLI",466,1992,1
"NER",562,"MLI",466,1993,1
"NER",562,"MLI",466,1994,1
"NER",562,"MLI",466,1995,1
"NER",562,"MLI",466,1996,1
"NER",562,"MLI",466,1997,1
"NER",562,"MLI",466,1998,1
"NER",562,"MLI",466,1999,1
"NER",562,"MLI",466,2000,1
"NER",562,"MLI",466,2001,1
"NER",562,"MLI",466,2002,1
"NER",562,"MLI",466,2003,1
"NER",562,"MLI",466,2004,1
"NER",562,"MLI",466,2005,1
"NER",562,"MLI",466,2006,1
"NER",562,"MLI",466,2007,1
"NER",562,"MLI",466,2008,1
"NER",562,"MLI",466,2009,1
"NER",562,"MLI",466,2010,1
"NER",562,"MLI",466,2011,1
"NER",562,"MLI",466,2012,1
"NER",562,"MLI",466,2013,1
"NER",562,"MLI",466,2014,1
"NER",562,"MLI",466,2015,1
"NER",562,"MLI",466,2016,1
"SEN",686,"MLI",466,1960,1
"SEN",686,"MLI",466,1961,1
"SEN",686,"MLI",466,1962,1
"SEN",686,"MLI",466,1963,1
"SEN",686,"MLI",466,1964,1
"SEN",686,"MLI",466,1965,1
"SEN",686,"MLI",466,1966,1
"SEN",686,"MLI",466,1967,1
"SEN",686,"MLI",466,1968,1
"SEN",686,"MLI",466,1969,1
"SEN",686,"MLI",466,1970,1
"SEN",686,"MLI",466,1971,1
"SEN",686,"MLI",466,1972,1
"SEN",686,"MLI",466,1973,1
"SEN",686,"MLI",466,1974,1
"SEN",686,"MLI",466,1975,1
"SEN",686,"MLI",466,1976,1
"SEN",686,"MLI",466,1977,1
"SEN",686,"MLI",466,1978,1
"SEN",686,"MLI",466,1979,1
"SEN",686,"MLI",466,1980,1
"SEN",686,"MLI",466,1981,1
"SEN",686,"MLI",466,1982,1
"SEN",686,"MLI",466,1983,1
"SEN",686,"MLI",466,1984,1
"SEN",686,"MLI",466,1985,1
"SEN",686,"MLI",466,1986,1
"SEN",686,"MLI",466,1987,1
"SEN",686,"MLI",466,1988,1
"SEN",686,"MLI",466,1989,1
"SEN",686,"MLI",466,1990,1
"SEN",686,"MLI",466,1991,1
"SEN",686,"MLI",466,1992,1
"SEN",686,"MLI",466,1993,1
"SEN",686,"MLI",466,1994,1
"SEN",686,"MLI",466,1995,1
"SEN",686,"MLI",466,1996,1
"SEN",686,"MLI",466,1997,1
"SEN",686,"MLI",466,1998,1
"SEN",686,"MLI",466,1999,1
"SEN",686,"MLI",466,2000,1
"SEN",686,"MLI",466,2001,1
"SEN",686,"MLI",466,2002,1
"SEN",686,"MLI",466,2003,1
"SEN",686,"MLI",466,2004,1
"SEN",686,"MLI",466,2005,1
"SEN",686,"MLI",466,2006,1
"SEN",686,"MLI",466,2007,1
"SEN",686,"MLI",466,2008,1
"SEN",686,"MLI",466,2009,1
"SEN",686,"MLI",466,2010,1
"SEN",686,"MLI",466,2011,1
"SEN",686,"MLI",466,2012,1
"SEN",686,"MLI",466,2013,1
"SEN",686,"MLI",466,2014,1
"SEN",686,"MLI",466,2015,1
"SEN",686,"MLI",466,2016,1
"ALB",8,"MLT",470,1964,5
"ALB",8,"MLT",470,1965,5
"ALB",8,"MLT",470,1966,5
"ALB",8,"MLT",470,1967,5
"ALB",8,"MLT",470,1968,5
"ALB",8,"MLT",470,1969,5
"ALB",8,"MLT",470,1970,5
"ALB",8,"MLT",470,1971,5
"ALB",8,"MLT",470,1972,5
"ALB",8,"MLT",470,1973,5
"ALB",8,"MLT",470,1974,5
"ALB",8,"MLT",470,1975,5
"ALB",8,"MLT",470,1976,5
"ALB",8,"MLT",470,1977,5
"ALB",8,"MLT",470,1978,5
"ALB",8,"MLT",470,1979,5
"ALB",8,"MLT",470,1980,5
"ALB",8,"MLT",470,1981,5
"ALB",8,"MLT",470,1982,5
"ALB",8,"MLT",470,1983,5
"ALB",8,"MLT",470,1984,5
"ALB",8,"MLT",470,1985,5
"ALB",8,"MLT",470,1986,5
"ALB",8,"MLT",470,1987,5
"ALB",8,"MLT",470,1988,5
"ALB",8,"MLT",470,1989,5
"ALB",8,"MLT",470,1990,5
"ALB",8,"MLT",470,1991,5
"ALB",8,"MLT",470,1992,5
"ALB",8,"MLT",470,1993,5
"ALB",8,"MLT",470,1994,5
"ALB",8,"MLT",470,1995,5
"ALB",8,"MLT",470,1996,5
"ALB",8,"MLT",470,1997,5
"ALB",8,"MLT",470,1998,5
"ALB",8,"MLT",470,1999,5
"ALB",8,"MLT",470,2000,5
"ALB",8,"MLT",470,2001,5
"ALB",8,"MLT",470,2002,5
"ALB",8,"MLT",470,2003,5
"ALB",8,"MLT",470,2004,5
"ALB",8,"MLT",470,2005,5
"ALB",8,"MLT",470,2006,5
"ALB",8,"MLT",470,2007,5
"ALB",8,"MLT",470,2008,5
"ALB",8,"MLT",470,2009,5
"ALB",8,"MLT",470,2010,5
"ALB",8,"MLT",470,2011,5
"ALB",8,"MLT",470,2012,5
"ALB",8,"MLT",470,2013,5
"ALB",8,"MLT",470,2014,5
"ALB",8,"MLT",470,2015,5
"ALB",8,"MLT",470,2016,5
"GRC",300,"MLT",470,1964,5
"GRC",300,"MLT",470,1965,5
"GRC",300,"MLT",470,1966,5
"GRC",300,"MLT",470,1967,5
"GRC",300,"MLT",470,1968,5
"GRC",300,"MLT",470,1969,5
"GRC",300,"MLT",470,1970,5
"GRC",300,"MLT",470,1971,5
"GRC",300,"MLT",470,1972,5
"GRC",300,"MLT",470,1973,5
"GRC",300,"MLT",470,1974,5
"GRC",300,"MLT",470,1975,5
"GRC",300,"MLT",470,1976,5
"GRC",300,"MLT",470,1977,5
"GRC",300,"MLT",470,1978,5
"GRC",300,"MLT",470,1979,5
"GRC",300,"MLT",470,1980,5
"GRC",300,"MLT",470,1981,5
"GRC",300,"MLT",470,1982,5
"GRC",300,"MLT",470,1983,5
"GRC",300,"MLT",470,1984,5
"GRC",300,"MLT",470,1985,5
"GRC",300,"MLT",470,1986,5
"GRC",300,"MLT",470,1987,5
"GRC",300,"MLT",470,1988,5
"GRC",300,"MLT",470,1989,5
"GRC",300,"MLT",470,1990,5
"GRC",300,"MLT",470,1991,5
"GRC",300,"MLT",470,1992,5
"GRC",300,"MLT",470,1993,5
"GRC",300,"MLT",470,1994,5
"GRC",300,"MLT",470,1995,5
"GRC",300,"MLT",470,1996,5
"GRC",300,"MLT",470,1997,5
"GRC",300,"MLT",470,1998,5
"GRC",300,"MLT",470,1999,5
"GRC",300,"MLT",470,2000,5
"GRC",300,"MLT",470,2001,5
"GRC",300,"MLT",470,2002,5
"GRC",300,"MLT",470,2003,5
"GRC",300,"MLT",470,2004,5
"GRC",300,"MLT",470,2005,5
"GRC",300,"MLT",470,2006,5
"GRC",300,"MLT",470,2007,5
"GRC",300,"MLT",470,2008,5
"GRC",300,"MLT",470,2009,5
"GRC",300,"MLT",470,2010,5
"GRC",300,"MLT",470,2011,5
"GRC",300,"MLT",470,2012,5
"GRC",300,"MLT",470,2013,5
"GRC",300,"MLT",470,2014,5
"GRC",300,"MLT",470,2015,5
"GRC",300,"MLT",470,2016,5
"ITA",380,"MLT",470,1964,4
"ITA",380,"MLT",470,1965,4
"ITA",380,"MLT",470,1966,4
"ITA",380,"MLT",470,1967,4
"ITA",380,"MLT",470,1968,4
"ITA",380,"MLT",470,1969,4
"ITA",380,"MLT",470,1970,4
"ITA",380,"MLT",470,1971,4
"ITA",380,"MLT",470,1972,4
"ITA",380,"MLT",470,1973,4
"ITA",380,"MLT",470,1974,4
"ITA",380,"MLT",470,1975,4
"ITA",380,"MLT",470,1976,4
"ITA",380,"MLT",470,1977,4
"ITA",380,"MLT",470,1978,4
"ITA",380,"MLT",470,1979,4
"ITA",380,"MLT",470,1980,4
"ITA",380,"MLT",470,1981,4
"ITA",380,"MLT",470,1982,4
"ITA",380,"MLT",470,1983,4
"ITA",380,"MLT",470,1984,4
"ITA",380,"MLT",470,1985,4
"ITA",380,"MLT",470,1986,4
"ITA",380,"MLT",470,1987,4
"ITA",380,"MLT",470,1988,4
"ITA",380,"MLT",470,1989,4
"ITA",380,"MLT",470,1990,4
"ITA",380,"MLT",470,1991,4
"ITA",380,"MLT",470,1992,4
"ITA",380,"MLT",470,1993,4
"ITA",380,"MLT",470,1994,4
"ITA",380,"MLT",470,1995,4
"ITA",380,"MLT",470,1996,4
"ITA",380,"MLT",470,1997,4
"ITA",380,"MLT",470,1998,4
"ITA",380,"MLT",470,1999,4
"ITA",380,"MLT",470,2000,4
"ITA",380,"MLT",470,2001,4
"ITA",380,"MLT",470,2002,4
"ITA",380,"MLT",470,2003,4
"ITA",380,"MLT",470,2004,4
"ITA",380,"MLT",470,2005,4
"ITA",380,"MLT",470,2006,4
"ITA",380,"MLT",470,2007,4
"ITA",380,"MLT",470,2008,4
"ITA",380,"MLT",470,2009,4
"ITA",380,"MLT",470,2010,4
"ITA",380,"MLT",470,2011,4
"ITA",380,"MLT",470,2012,4
"ITA",380,"MLT",470,2013,4
"ITA",380,"MLT",470,2014,4
"ITA",380,"MLT",470,2015,4
"ITA",380,"MLT",470,2016,4
"LBY",434,"MLT",470,1964,5
"LBY",434,"MLT",470,1965,5
"LBY",434,"MLT",470,1966,5
"LBY",434,"MLT",470,1967,5
"LBY",434,"MLT",470,1968,5
"LBY",434,"MLT",470,1969,5
"LBY",434,"MLT",470,1970,5
"LBY",434,"MLT",470,1971,5
"LBY",434,"MLT",470,1972,5
"LBY",434,"MLT",470,1973,5
"LBY",434,"MLT",470,1974,5
"LBY",434,"MLT",470,1975,5
"LBY",434,"MLT",470,1976,5
"LBY",434,"MLT",470,1977,5
"LBY",434,"MLT",470,1978,5
"LBY",434,"MLT",470,1979,5
"LBY",434,"MLT",470,1980,5
"LBY",434,"MLT",470,1981,5
"LBY",434,"MLT",470,1982,5
"LBY",434,"MLT",470,1983,5
"LBY",434,"MLT",470,1984,5
"LBY",434,"MLT",470,1985,5
"LBY",434,"MLT",470,1986,5
"LBY",434,"MLT",470,1987,5
"LBY",434,"MLT",470,1988,5
"LBY",434,"MLT",470,1989,5
"LBY",434,"MLT",470,1990,5
"LBY",434,"MLT",470,1991,5
"LBY",434,"MLT",470,1992,5
"LBY",434,"MLT",470,1993,5
"LBY",434,"MLT",470,1994,5
"LBY",434,"MLT",470,1995,5
"LBY",434,"MLT",470,1996,5
"LBY",434,"MLT",470,1997,5
"LBY",434,"MLT",470,1998,5
"LBY",434,"MLT",470,1999,5
"LBY",434,"MLT",470,2000,5
"LBY",434,"MLT",470,2001,5
"LBY",434,"MLT",470,2002,5
"LBY",434,"MLT",470,2003,5
"LBY",434,"MLT",470,2004,5
"LBY",434,"MLT",470,2005,5
"LBY",434,"MLT",470,2006,5
"LBY",434,"MLT",470,2007,5
"LBY",434,"MLT",470,2008,5
"LBY",434,"MLT",470,2009,5
"LBY",434,"MLT",470,2010,5
"LBY",434,"MLT",470,2011,5
"LBY",434,"MLT",470,2012,5
"LBY",434,"MLT",470,2013,5
"LBY",434,"MLT",470,2014,5
"LBY",434,"MLT",470,2015,5
"LBY",434,"MLT",470,2016,5
"TUN",788,"MLT",470,1964,5
"TUN",788,"MLT",470,1965,5
"TUN",788,"MLT",470,1966,5
"TUN",788,"MLT",470,1967,5
"TUN",788,"MLT",470,1968,5
"TUN",788,"MLT",470,1969,5
"TUN",788,"MLT",470,1970,5
"TUN",788,"MLT",470,1971,5
"TUN",788,"MLT",470,1972,5
"TUN",788,"MLT",470,1973,5
"TUN",788,"MLT",470,1974,5
"TUN",788,"MLT",470,1975,5
"TUN",788,"MLT",470,1976,5
"TUN",788,"MLT",470,1977,5
"TUN",788,"MLT",470,1978,5
"TUN",788,"MLT",470,1979,5
"TUN",788,"MLT",470,1980,5
"TUN",788,"MLT",470,1981,5
"TUN",788,"MLT",470,1982,5
"TUN",788,"MLT",470,1983,5
"TUN",788,"MLT",470,1984,5
"TUN",788,"MLT",470,1985,5
"TUN",788,"MLT",470,1986,5
"TUN",788,"MLT",470,1987,5
"TUN",788,"MLT",470,1988,5
"TUN",788,"MLT",470,1989,5
"TUN",788,"MLT",470,1990,5
"TUN",788,"MLT",470,1991,5
"TUN",788,"MLT",470,1992,5
"TUN",788,"MLT",470,1993,5
"TUN",788,"MLT",470,1994,5
"TUN",788,"MLT",470,1995,5
"TUN",788,"MLT",470,1996,5
"TUN",788,"MLT",470,1997,5
"TUN",788,"MLT",470,1998,5
"TUN",788,"MLT",470,1999,5
"TUN",788,"MLT",470,2000,5
"TUN",788,"MLT",470,2001,5
"TUN",788,"MLT",470,2002,5
"TUN",788,"MLT",470,2003,5
"TUN",788,"MLT",470,2004,5
"TUN",788,"MLT",470,2005,5
"TUN",788,"MLT",470,2006,5
"TUN",788,"MLT",470,2007,5
"TUN",788,"MLT",470,2008,5
"TUN",788,"MLT",470,2009,5
"TUN",788,"MLT",470,2010,5
"TUN",788,"MLT",470,2011,5
"TUN",788,"MLT",470,2012,5
"TUN",788,"MLT",470,2013,5
"TUN",788,"MLT",470,2014,5
"TUN",788,"MLT",470,2015,5
"TUN",788,"MLT",470,2016,5
"BGD",50,"MMR",104,1972,1
"BGD",50,"MMR",104,1973,1
"BGD",50,"MMR",104,1974,1
"BGD",50,"MMR",104,1975,1
"BGD",50,"MMR",104,1976,1
"BGD",50,"MMR",104,1977,1
"BGD",50,"MMR",104,1978,1
"BGD",50,"MMR",104,1979,1
"BGD",50,"MMR",104,1980,1
"BGD",50,"MMR",104,1981,1
"BGD",50,"MMR",104,1982,1
"BGD",50,"MMR",104,1983,1
"BGD",50,"MMR",104,1984,1
"BGD",50,"MMR",104,1985,1
"BGD",50,"MMR",104,1986,1
"BGD",50,"MMR",104,1987,1
"BGD",50,"MMR",104,1988,1
"BGD",50,"MMR",104,1989,1
"BGD",50,"MMR",104,1990,1
"BGD",50,"MMR",104,1991,1
"BGD",50,"MMR",104,1992,1
"BGD",50,"MMR",104,1993,1
"BGD",50,"MMR",104,1994,1
"BGD",50,"MMR",104,1995,1
"BGD",50,"MMR",104,1996,1
"BGD",50,"MMR",104,1997,1
"BGD",50,"MMR",104,1998,1
