src_abb,src_num,tgt_abb,tgt_num,year,birth_rateper1000
SLV,222,SLV,222,2005,21.311
SOM,706,SOM,706,2005,46.497
STP,678,STP,678,2005,38.808
SUR,740,SUR,740,2005,22.044
SVK,703,SVK,703,2005,10.1
SVN,705,SVN,705,2005,9.1
SWE,752,SWE,752,2005,11.2
SWZ,748,SWZ,748,2005,32.022
SYC,690,SYC,690,2005,18.5
SYR,760,SYR,760,2005,30.363
TCD,148,TCD,148,2005,49.325
TGO,768,TGO,768,2005,39.321
THA,764,THA,764,2005,12.87
TJK,762,TJK,762,2005,29.742
TKM,795,TKM,795,2005,22.968
TLS,626,TLS,626,2005,36.164
TON,776,TON,776,2005,28.547
TTO,780,TTO,780,2005,15.161
TUN,788,TUN,788,2005,16.494
TUR,792,TUR,792,2005,19.521
TZA,834,TZA,834,2005,41.716
UGA,800,UGA,800,2005,47.101
UKR,804,UKR,804,2005,9
URY,858,URY,858,2005,15.087
USA,840,USA,840,2005,14
UZB,860,UZB,860,2005,20.3894066
VCT,670,VCT,670,2005,17.851
VEN,862,VEN,862,2005,22.22
VIR,850,VIR,850,2005,14.8
VNM,704,VNM,704,2005,16.805
VUT,548,VUT,548,2005,32.887
WSM,882,WSM,882,2005,29.51
YEM,887,YEM,887,2005,36.491
ZAF,710,ZAF,710,2005,23.073
ZMB,894,ZMB,894,2005,43.823
ZWE,716,ZWE,716,2005,33.764
ABW,533,ABW,533,2006,12.053
AFG,4,AFG,4,2006,43.87
AGO,24,AGO,24,2006,47.215
ALB,8,ALB,8,2006,12.398
ARE,784,ARE,784,2006,13.49
ARG,32,ARG,32,2006,18.596
ARM,51,ARM,51,2006,14.572
ATG,28,ATG,28,2006,17.72
AUS,36,AUS,36,2006,12.9
AUT,40,AUT,40,2006,9.4
AZE,31,AZE,31,2006,17.6
BDI,108,BDI,108,2006,43.053
BEL,56,BEL,56,2006,11.6
BEN,204,BEN,204,2006,40.445
BFA,854,BFA,854,2006,44.407
BGD,50,BGD,50,2006,23.384
BGR,100,BGR,100,2006,9.7
BHR,48,BHR,48,2006,18.203
BHS,44,BHS,44,2006,15.306
BIH,70,BIH,70,2006,9.23
BLR,112,BLR,112,2006,9.9
BLZ,84,BLZ,84,2006,25.635
BOL,68,BOL,68,2006,27.049
BRA,76,BRA,76,2006,16.747
BRB,52,BRB,52,2006,12.837
BRN,96,BRN,96,2006,18.527
BTN,64,BTN,64,2006,21.83
BWA,72,BWA,72,2006,28.498
CAF,140,CAF,140,2006,40.427
CAN,124,CAN,124,2006,10.9
CHE,756,CHE,756,2006,9.8
CHL,152,CHL,152,2006,14.914
CHN,156,CHN,156,2006,12.09
CIV,384,CIV,384,2006,38.728
CMR,120,CMR,120,2006,40.636
COD,180,COD,180,2006,45.6
COG,178,COG,178,2006,38.214
COL,170,COL,170,2006,18.69
COM,174,COM,174,2006,36.11
CPV,132,CPV,132,2006,23.813
CRI,188,CRI,188,2006,16.444
CUB,192,CUB,192,2006,11.335
CYP,196,CYP,196,2006,11.733
CZE,203,CZE,203,2006,10.3
DEU,276,DEU,276,2006,8.2
DJI,262,DJI,262,2006,27.553
DNK,208,DNK,208,2006,12
DOM,214,DOM,214,2006,22.496
DZA,12,DZA,12,2006,21.582
ECU,218,ECU,218,2006,22.631
EGY,818,EGY,818,2006,25.024
ERI,232,ERI,232,2006,37.038
ESP,724,ESP,724,2006,10.8
EST,233,EST,233,2006,11
ETH,231,ETH,231,2006,38.485
FIN,246,FIN,246,2006,11.2
FJI,242,FJI,242,2006,22.827
FRA,250,FRA,250,2006,13.1
FSM,583,FSM,583,2006,25.747
GAB,266,GAB,266,2006,32.751
GBR,826,GBR,826,2006,12.3
GEO,268,GEO,268,2006,12.62
GHA,288,GHA,288,2006,33.345
GIN,324,GIN,324,2006,41.501
GMB,270,GMB,270,2006,41.381
GNB,624,GNB,624,2006,40.264
GNQ,226,GNQ,226,2006,39.493
GRC,300,GRC,300,2006,10.2
GRD,308,GRD,308,2006,17.441
GTM,320,GTM,320,2006,30.562
GUM,316,GUM,316,2006,18.982
GUY,328,GUY,328,2006,22.188
HKG,344,HKG,344,2006,9.6
HND,340,HND,340,2006,28.297
HRV,191,HRV,191,2006,9.33
HTI,332,HTI,332,2006,29.235
HUN,348,HUN,348,2006,9.9
IDN,360,IDN,360,2006,21.624
IND,356,IND,356,2006,23.564
IRL,372,IRL,372,2006,15.3
IRN,364,IRN,364,2006,17.52
IRQ,368,IRQ,368,2006,33.854
ISL,352,ISL,352,2006,14.5
ISR,376,ISR,376,2006,21
ITA,380,ITA,380,2006,9.6
JAM,388,JAM,388,2006,18.845
JOR,400,JOR,400,2006,30.348
JPN,392,JPN,392,2006,8.65
KAZ,398,KAZ,398,2006,19.71
KEN,404,KEN,404,2006,37.89
KGZ,417,KGZ,417,2006,23.1
KHM,116,KHM,116,2006,26.101
KIR,296,KIR,296,2006,29.492
KOR,410,KOR,410,2006,9.2
KWT,414,KWT,414,2006,20.878
LAO,418,LAO,418,2006,28.46
LBN,422,LBN,422,2006,16.105
LBR,430,LBR,430,2006,39.588
LBY,434,LBY,434,2006,21.511
LCA,662,LCA,662,2006,14.083
LKA,144,LKA,144,2006,18.513
LSO,426,LSO,426,2006,30.188
LTU,440,LTU,440,2006,9.1
LUX,442,LUX,442,2006,11.7
LVA,428,LVA,428,2006,10.3
MAC,446,MAC,446,2006,8.122
MAR,504,MAR,504,2006,21.123
MDA,498,MDA,498,2006,10.51
MDG,450,MDG,450,2006,37.334
MDV,462,MDV,462,2006,19.629
MEX,484,MEX,484,2006,21.343
MKD,807,MKD,807,2006,11.379
MLI,466,MLI,466,2006,48.191
MLT,470,MLT,470,2006,9.3
MMR,104,MMR,104,2006,22.16
MNG,496,MNG,496,2006,21.041
MOZ,508,MOZ,508,2006,42.751
MRT,478,MRT,478,2006,37.161
MUS,480,MUS,480,2006,14.3
MWI,454,MWI,454,2006,42.77
MYS,458,MYS,458,2006,17.839
NAM,516,NAM,516,2006,29.508
NCL,540,NCL,540,2006,17.9
NER,562,NER,562,2006,51.428
NGA,566,NGA,566,2006,42.333
NIC,558,NIC,558,2006,24.67
NLD,528,NLD,528,2006,11.3
NOR,578,NOR,578,2006,12.6
NPL,524,NPL,524,2006,25.196
NZL,554,NZL,554,2006,14.14
OMN,512,OMN,512,2006,21.77
PAK,586,PAK,586,2006,31.332
PAN,591,PAN,591,2006,21.83
PER,604,PER,604,2006,22.052
PHL,608,PHL,608,2006,26.823
PNG,598,PNG,598,2006,31.734
POL,616,POL,616,2006,9.8
PRI,630,PRI,630,2006,12.41
PRK,408,PRK,408,2006,15.092
PRT,620,PRT,620,2006,10
PRY,600,PRY,600,2006,23.701
PSE,275,PSE,275,2006,36.7
PYF,258,PYF,258,2006,17.975
QAT,634,QAT,634,2006,14.258
ROU,642,ROU,642,2006,10.4
RUS,643,RUS,643,2006,10.4
RWA,646,RWA,646,2006,36.611
SAU,682,SAU,682,2006,23.854
SEN,686,SEN,686,2006,38.566
SGP,702,SGP,702,2006,10.3
SLB,90,SLB,90,2006,34.197
SLE,694,SLE,694,2006,41.573
SLV,222,SLV,222,2006,20.884
SOM,706,SOM,706,2006,46.062
STP,678,STP,678,2006,38.358
SUR,740,SUR,740,2006,21.687
SVK,703,SVK,703,2006,10
SVN,705,SVN,705,2006,9.4
SWE,752,SWE,752,2006,11.7
SWZ,748,SWZ,748,2006,31.957
SYC,690,SYC,690,2006,17.3
SYR,760,SYR,760,2006,30.178
TCD,148,TCD,148,2006,48.848
TGO,768,TGO,768,2006,39.007
THA,764,THA,764,2006,12.632
TJK,762,TJK,762,2006,30.056
TKM,795,TKM,795,2006,23.146
TLS,626,TLS,626,2006,34.994
TON,776,TON,776,2006,28.458
TTO,780,TTO,780,2006,15.246
TUN,788,TUN,788,2006,16.664
TUR,792,TUR,792,2006,19.161
TZA,834,TZA,834,2006,41.587
UGA,800,UGA,800,2006,46.728
UKR,804,UKR,804,2006,9.8
URY,858,URY,858,2006,14.856
USA,840,USA,840,2006,14.3
UZB,860,UZB,860,2006,20.98839616
VCT,670,VCT,670,2006,17.547
VEN,862,VEN,862,2006,21.928
VIR,850,VIR,850,2006,13.2
VNM,704,VNM,704,2006,16.903
VUT,548,VUT,548,2006,32.797
WSM,882,WSM,882,2006,29.367
YEM,887,YEM,887,2006,36.021
ZAF,710,ZAF,710,2006,23.238
ZMB,894,ZMB,894,2006,43.327
ZWE,716,ZWE,716,2006,34.384
ABW,533,ABW,533,2007,11.788
AFG,4,AFG,4,2007,42.944
AGO,24,AGO,24,2007,46.92
ALB,8,ALB,8,2007,12.118
ARE,784,ARE,784,2007,13.01
ARG,32,ARG,32,2007,18.469
ARM,51,ARM,51,2007,14.855
ATG,28,ATG,28,2007,17.341
AUS,36,AUS,36,2007,14.1
AUT,40,AUT,40,2007,9.2
AZE,31,AZE,31,2007,17.7
BDI,108,BDI,108,2007,43.102
BEL,56,BEL,56,2007,11.7
BEN,204,BEN,204,2007,40.167
BFA,854,BFA,854,2007,43.946
BGD,50,BGD,50,2007,22.747
BGR,100,BGR,100,2007,10
BHR,48,BHR,48,2007,17.685
BHS,44,BHS,44,2007,15.307
BIH,70,BIH,70,2007,9.251
BLR,112,BLR,112,2007,10.7
BLZ,84,BLZ,84,2007,24.944
BOL,68,BOL,68,2007,26.508
BRA,76,BRA,76,2007,16.306
BRB,52,BRB,52,2007,12.581
BRN,96,BRN,96,2007,17.985
BTN,64,BTN,64,2007,21.174
BWA,72,BWA,72,2007,28.348
CAF,140,CAF,140,2007,40.111
CAN,124,CAN,124,2007,11.2
CHE,756,CHE,756,2007,9.9
CHL,152,CHL,152,2007,14.841
CHN,156,CHN,156,2007,12.1
CIV,384,CIV,384,2007,38.325
CMR,120,CMR,120,2007,40.402
COD,180,COD,180,2007,45.47
COG,178,COG,178,2007,38.017
COL,170,COL,170,2007,18.124
COM,174,COM,174,2007,35.904
CPV,132,CPV,132,2007,23.373
CRI,188,CRI,188,2007,16.225
CUB,192,CUB,192,2007,11.21
CYP,196,CYP,196,2007,11.674
CZE,203,CZE,203,2007,11.1
DEU,276,DEU,276,2007,8.3
DJI,262,DJI,262,2007,26.903
DNK,208,DNK,208,2007,11.7
DOM,214,DOM,214,2007,22.182
DZA,12,DZA,12,2007,22.424
ECU,218,ECU,218,2007,22.287
EGY,818,EGY,818,2007,25.393
ERI,232,ERI,232,2007,37.25
ESP,724,ESP,724,2007,10.9
EST,233,EST,233,2007,11.8
ETH,231,ETH,231,2007,37.726
FIN,246,FIN,246,2007,11.1
FJI,242,FJI,242,2007,22.613
FRA,250,FRA,250,2007,12.8
FSM,583,FSM,583,2007,25.211
GAB,266,GAB,266,2007,32.863
GBR,826,GBR,826,2007,12.6
GEO,268,GEO,268,2007,12.968
GHA,288,GHA,288,2007,33.084
GIN,324,GIN,324,2007,41.048
GMB,270,GMB,270,2007,41.259
GNB,624,GNB,624,2007,40
GNQ,226,GNQ,226,2007,39.082
GRC,300,GRC,300,2007,10.1
GRD,308,GRD,308,2007,17.468
GTM,320,GTM,320,2007,29.716
GUM,316,GUM,316,2007,18.594
GUY,328,GUY,328,2007,21.804
HKG,344,HKG,344,2007,10.2
HND,340,HND,340,2007,27.432
HRV,191,HRV,191,2007,9.4
HTI,332,HTI,332,2007,28.838
HUN,348,HUN,348,2007,9.7
IDN,360,IDN,360,2007,21.448
IND,356,IND,356,2007,22.996
IRL,372,IRL,372,2007,16.2
IRN,364,IRN,364,2007,17.663
IRQ,368,IRQ,368,2007,33.681
ISL,352,ISL,352,2007,14.6
ISR,376,ISR,376,2007,21.1
ITA,380,ITA,380,2007,9.7
JAM,388,JAM,388,2007,18.566
JOR,400,JOR,400,2007,30.021
JPN,392,JPN,392,2007,8.63
KAZ,398,KAZ,398,2007,20.79
KEN,404,KEN,404,2007,37.33
KGZ,417,KGZ,417,2007,23.4
KHM,116,KHM,116,2007,26.05
KIR,296,KIR,296,2007,29.503
KOR,410,KOR,410,2007,10
KWT,414,KWT,414,2007,20.751
LAO,418,LAO,418,2007,28.115
LBN,422,LBN,422,2007,15.858
LBR,430,LBR,430,2007,38.95
LBY,434,LBY,434,2007,21.672
LCA,662,LCA,662,2007,13.766
LKA,144,LKA,144,2007,18.404
LSO,426,LSO,426,2007,29.887
LTU,440,LTU,440,2007,9.3
LUX,442,LUX,442,2007,11.4
LVA,428,LVA,428,2007,10.9
MAC,446,MAC,446,2007,8.555
MAR,504,MAR,504,2007,21.086
MDA,498,MDA,498,2007,10.704
MDG,450,MDG,450,2007,36.769
MDV,462,MDV,462,2007,19.787
MEX,484,MEX,484,2007,20.973
MKD,807,MKD,807,2007,11.223
MLI,466,MLI,466,2007,47.853
MLT,470,MLT,470,2007,9.3
MMR,104,MMR,104,2007,21.542
MNG,496,MNG,496,2007,21.958
MOZ,508,MOZ,508,2007,42.234
MRT,478,MRT,478,2007,37.003
MUS,480,MUS,480,2007,13.7
MWI,454,MWI,454,2007,42.361
MYS,458,MYS,458,2007,17.619
NAM,516,NAM,516,2007,29.769
NCL,540,NCL,540,2007,17.1
NER,562,NER,562,2007,51.029
NGA,566,NGA,566,2007,42.111
NIC,558,NIC,558,2007,24.395
NLD,528,NLD,528,2007,11.1
NOR,578,NOR,578,2007,12.4
NPL,524,NPL,524,2007,24.434
NZL,554,NZL,554,2007,15.15
OMN,512,OMN,512,2007,21.757
PAK,586,PAK,586,2007,30.96
PAN,591,PAN,591,2007,21.64
PER,604,PER,604,2007,21.828
PHL,608,PHL,608,2007,26.307
PNG,598,PNG,598,2007,31.313
POL,616,POL,616,2007,10.2
PRI,630,PRI,630,2007,11.86
PRK,408,PRK,408,2007,14.717
PRT,620,PRT,620,2007,9.7
PRY,600,PRY,600,2007,23.397
PSE,275,PSE,275,2007,35.855
PYF,258,PYF,258,2007,17.662
QAT,634,QAT,634,2007,13.289
ROU,642,ROU,642,2007,10.3
RUS,643,RUS,643,2007,11.3
RWA,646,RWA,646,2007,36.169
SAU,682,SAU,682,2007,23.458
SEN,686,SEN,686,2007,38.553
SGP,702,SGP,702,2007,10.3
SLB,90,SLB,90,2007,34.065
SLE,694,SLE,694,2007,40.941
SLV,222,SLV,222,2007,20.525
SOM,706,SOM,706,2007,45.616
STP,678,STP,678,2007,37.831
SUR,740,SUR,740,2007,21.346
SVK,703,SVK,703,2007,10.1
SVN,705,SVN,705,2007,9.8
SWE,752,SWE,752,2007,11.7
SWZ,748,SWZ,748,2007,31.77
SYC,690,SYC,690,2007,17.6
SYR,760,SYR,760,2007,29.876
TCD,148,TCD,148,2007,48.327
TGO,768,TGO,768,2007,38.626
THA,764,THA,764,2007,12.407
TJK,762,TJK,762,2007,30.452
TKM,795,TKM,795,2007,23.507
TLS,626,TLS,626,2007,33.786
TON,776,TON,776,2007,28.293
TTO,780,TTO,780,2007,15.301
TUN,788,TUN,788,2007,16.947
TUR,792,TUR,792,2007,18.824
TZA,834,TZA,834,2007,41.371
UGA,800,UGA,800,2007,46.308
UKR,804,UKR,804,2007,10.2
URY,858,URY,858,2007,14.661
USA,840,USA,840,2007,14.3
UZB,860,UZB,860,2007,22.66327004
VCT,670,VCT,670,2007,17.245
VEN,862,VEN,862,2007,21.642
VIR,850,VIR,850,2007,16.4
VNM,704,VNM,704,2007,17.017
VUT,548,VUT,548,2007,32.696
WSM,882,WSM,882,2007,29.162
YEM,887,YEM,887,2007,35.591
ZAF,710,ZAF,710,2007,23.367
ZMB,894,ZMB,894,2007,42.803
ZWE,716,ZWE,716,2007,35.021
ABW,533,ABW,533,2008,11.556
AFG,4,AFG,4,2008,41.949
AGO,24,AGO,24,2008,46.563
ALB,8,ALB,8,2008,11.973
ARE,784,ARE,784,2008,12.581
ARG,32,ARG,32,2008,18.355
ARM,51,ARM,51,2008,15.08
ATG,28,ATG,28,2008,17.014
AUS,36,AUS,36,2008,14
AUT,40,AUT,40,2008,9.3
AZE,31,AZE,31,2008,17.4
BDI,108,BDI,108,2008,43.11
BEL,56,BEL,56,2008,11.9
BEN,204,BEN,204,2008,39.884
BFA,854,BFA,854,2008,43.438
BGD,50,BGD,50,2008,22.153
BGR,100,BGR,100,2008,10.4
BHR,48,BHR,48,2008,17.239
BHS,44,BHS,44,2008,15.276
BIH,70,BIH,70,2008,9.276
BLR,112,BLR,112,2008,11.1
BLZ,84,BLZ,84,2008,24.339
BOL,68,BOL,68,2008,25.985
BRA,76,BRA,76,2008,15.921
BRB,52,BRB,52,2008,12.308
BRN,96,BRN,96,2008,17.616
BTN,64,BTN,64,2008,20.547
BWA,72,BWA,72,2008,28.212
CAF,140,CAF,140,2008,39.749
CAN,124,CAN,124,2008,11.3
CHE,756,CHE,756,2008,10
CHL,152,CHL,152,2008,14.78
CHN,156,CHN,156,2008,12.14
CIV,384,CIV,384,2008,37.965
CMR,120,CMR,120,2008,40.124
COD,180,COD,180,2008,45.307
COG,178,COG,178,2008,37.769
COL,170,COL,170,2008,17.612
COM,174,COM,174,2008,35.691
CPV,132,CPV,132,2008,22.995
CRI,188,CRI,188,2008,16.041
CUB,192,CUB,192,2008,11.149
CYP,196,CYP,196,2008,11.626
CZE,203,CZE,203,2008,11.5
DEU,276,DEU,276,2008,8.3
DJI,262,DJI,262,2008,26.304
DNK,208,DNK,208,2008,11.8
DOM,214,DOM,214,2008,21.896
DZA,12,DZA,12,2008,23.226
ECU,218,ECU,218,2008,21.982
EGY,818,EGY,818,2008,25.93
ERI,232,ERI,232,2008,37.184
ESP,724,ESP,724,2008,11.3
EST,233,EST,233,2008,12
ETH,231,ETH,231,2008,37.035
FIN,246,FIN,246,2008,11.2
FJI,242,FJI,242,2008,22.456
FRA,250,FRA,250,2008,12.9
FSM,583,FSM,583,2008,24.758
GAB,266,GAB,266,2008,32.99
GBR,826,GBR,826,2008,12.9
GEO,268,GEO,268,2008,13.309
GHA,288,GHA,288,2008,32.846
GIN,324,GIN,324,2008,40.598
GMB,270,GMB,270,2008,41.142
GNB,624,GNB,624,2008,39.722
GNQ,226,GNQ,226,2008,38.626
GRC,300,GRC,300,2008,10.7
GRD,308,GRD,308,2008,17.497
GTM,320,GTM,320,2008,28.946
GUM,316,GUM,316,2008,18.265
GUY,328,GUY,328,2008,21.513
HKG,344,HKG,344,2008,11.3
HND,340,HND,340,2008,26.588
HRV,191,HRV,191,2008,9.9
HTI,332,HTI,332,2008,28.443
HUN,348,HUN,348,2008,9.9
IDN,360,IDN,360,2008,21.251
IND,356,IND,356,2008,22.39
IRL,372,IRL,372,2008,16.7
IRN,364,IRN,364,2008,17.823
IRQ,368,IRQ,368,2008,33.558
ISL,352,ISL,352,2008,15.2
ISR,376,ISR,376,2008,21.5
ITA,380,ITA,380,2008,9.8
JAM,388,JAM,388,2008,18.291
JOR,400,JOR,400,2008,29.624
JPN,392,JPN,392,2008,8.7
KAZ,398,KAZ,398,2008,22.75
KEN,404,KEN,404,2008,36.678
KGZ,417,KGZ,417,2008,23.9
KHM,116,KHM,116,2008,25.947
KIR,296,KIR,296,2008,29.54
KOR,410,KOR,410,2008,9.4
KWT,414,KWT,414,2008,20.509
LAO,418,LAO,418,2008,27.743
LBN,422,LBN,422,2008,15.825
LBR,430,LBR,430,2008,38.309
LBY,434,LBY,434,2008,21.816
LCA,662,LCA,662,2008,13.505
LKA,144,LKA,144,2008,18.252
LSO,426,LSO,426,2008,29.59
LTU,440,LTU,440,2008,9.9
LUX,442,LUX,442,2008,11.5
LVA,428,LVA,428,2008,11.2
MAC,446,MAC,446,2008,9.06
MAR,504,MAR,504,2008,21.105
MDA,498,MDA,498,2008,10.878
MDG,450,MDG,450,2008,36.222
MDV,462,MDV,462,2008,19.865
MEX,484,MEX,484,2008,20.635
MKD,807,MKD,807,2008,11.131
MLI,466,MLI,466,2008,47.434
MLT,470,MLT,470,2008,9.8
MMR,104,MMR,104,2008,20.925
MNG,496,MNG,496,2008,22.916
MOZ,508,MOZ,508,2008,41.713
MRT,478,MRT,478,2008,36.845
MUS,480,MUS,480,2008,13.2
MWI,454,MWI,454,2008,41.807
MYS,458,MYS,458,2008,17.461
NAM,516,NAM,516,2008,30.041
NCL,540,NCL,540,2008,16.5
NER,562,NER,562,2008,50.625
NGA,566,NGA,566,2008,41.874
NIC,558,NIC,558,2008,24.125
NLD,528,NLD,528,2008,11.2
NOR,578,NOR,578,2008,12.7
NPL,524,NPL,524,2008,23.767
NZL,554,NZL,554,2008,15.1
OMN,512,OMN,512,2008,21.757
PAK,586,PAK,586,2008,30.631
PAN,591,PAN,591,2008,21.46
PER,604,PER,604,2008,21.512
PHL,608,PHL,608,2008,25.841
PNG,598,PNG,598,2008,30.876
POL,616,POL,616,2008,10.9
PRI,630,PRI,630,2008,11.79
PRK,408,PRK,408,2008,14.411
PRT,620,PRT,620,2008,9.9
PRY,600,PRY,600,2008,23.1
PSE,275,PSE,275,2008,33.903
PYF,258,PYF,258,2008,17.365
QAT,634,QAT,634,2008,12.449
ROU,642,ROU,642,2008,10.8
RUS,643,RUS,643,2008,12
RWA,646,RWA,646,2008,35.678
SAU,682,SAU,682,2008,23.043
SEN,686,SEN,686,2008,38.519
SGP,702,SGP,702,2008,10.2
SLB,90,SLB,90,2008,33.99
SLE,694,SLE,694,2008,40.236
SLV,222,SLV,222,2008,20.207
SOM,706,SOM,706,2008,45.146
STP,678,STP,678,2008,37.251
SUR,740,SUR,740,2008,21.032
SVK,703,SVK,703,2008,10.7
SVN,705,SVN,705,2008,10.8
SWE,752,SWE,752,2008,11.9
SWZ,748,SWZ,748,2008,31.442
SYC,690,SYC,690,2008,17.8
SYR,760,SYR,760,2008,29.43
TCD,148,TCD,148,2008,47.772
TGO,768,TGO,768,2008,38.193
THA,764,THA,764,2008,12.188
TJK,762,TJK,762,2008,30.873
TKM,795,TKM,795,2008,24.047
TLS,626,TLS,626,2008,32.627
TON,776,TON,776,2008,28.063
TTO,780,TTO,780,2008,15.32
TUN,788,TUN,788,2008,17.316
TUR,792,TUR,792,2008,18.505
TZA,834,TZA,834,2008,41.071
UGA,800,UGA,800,2008,45.834
UKR,804,UKR,804,2008,11
URY,858,URY,858,2008,14.51
USA,840,USA,840,2008,14
UZB,860,UZB,860,2008,23.66417973
VCT,670,VCT,670,2008,16.929
VEN,862,VEN,862,2008,21.36
VIR,850,VIR,850,2008,15.8
VNM,704,VNM,704,2008,17.129
VUT,548,VUT,548,2008,32.578
WSM,882,WSM,882,2008,28.867
YEM,887,YEM,887,2008,35.201
ZAF,710,ZAF,710,2008,23.433
ZMB,894,ZMB,894,2008,42.272
ZWE,716,ZWE,716,2008,35.624
ABW,533,ABW,533,2009,11.361
AFG,4,AFG,4,2009,40.903
AGO,24,AGO,24,2009,46.143
ALB,8,ALB,8,2009,11.945
ARE,784,ARE,784,2009,12.208
ARG,32,ARG,32,2009,18.252
ARM,51,ARM,51,2009,15.233
ATG,28,ATG,28,2009,16.749
AUS,36,AUS,36,2009,13.9
AUT,40,AUT,40,2009,9.2
AZE,31,AZE,31,2009,17
BDI,108,BDI,108,2009,43.057
BEL,56,BEL,56,2009,11.8
BEN,204,BEN,204,2009,39.59
BFA,854,BFA,854,2009,42.89
BGD,50,BGD,50,2009,21.605
BGR,100,BGR,100,2009,10.9
BHR,48,BHR,48,2009,16.863
BHS,44,BHS,44,2009,15.19
BIH,70,BIH,70,2009,9.284
BLR,112,BLR,112,2009,11.4
BLZ,84,BLZ,84,2009,23.827
BOL,68,BOL,68,2009,25.486
BRA,76,BRA,76,2009,15.595
BRB,52,BRB,52,2009,12.026
BRN,96,BRN,96,2009,17.412
BTN,64,BTN,64,2009,19.949
BWA,72,BWA,72,2009,28.079
CAF,140,CAF,140,2009,39.346
CAN,124,CAN,124,2009,11.3
CHE,756,CHE,756,2009,10.1
CHL,152,CHL,152,2009,14.712
CHN,156,CHN,156,2009,12.13
CIV,384,CIV,384,2009,37.655
CMR,120,CMR,120,2009,39.797
COD,180,COD,180,2009,45.105
COG,178,COG,178,2009,37.468
COL,170,COL,170,2009,17.162
COM,174,COM,174,2009,35.464
CPV,132,CPV,132,2009,22.667
CRI,188,CRI,188,2009,15.877
CUB,192,CUB,192,2009,11.14
CYP,196,CYP,196,2009,11.577
CZE,203,CZE,203,2009,11.3
DEU,276,DEU,276,2009,8.1
DJI,262,DJI,262,2009,25.756
DNK,208,DNK,208,2009,11.4
DOM,214,DOM,214,2009,21.636
DZA,12,DZA,12,2009,23.932
ECU,218,ECU,218,2009,21.712
EGY,818,EGY,818,2009,26.584
ERI,232,ERI,232,2009,36.84
ESP,724,ESP,724,2009,10.6
EST,233,EST,233,2009,11.8
ETH,231,ETH,231,2009,36.414
FIN,246,FIN,246,2009,11.3
FJI,242,FJI,242,2009,22.353
FRA,250,FRA,250,2009,12.8
FSM,583,FSM,583,2009,24.388
GAB,266,GAB,266,2009,33.11
GBR,826,GBR,826,2009,12.7
GEO,268,GEO,268,2009,13.615
GHA,288,GHA,288,2009,32.619
GIN,324,GIN,324,2009,40.153
GMB,270,GMB,270,2009,41.02
GNB,624,GNB,624,2009,39.421
GNQ,226,GNQ,226,2009,38.132
GRC,300,GRC,300,2009,10.6
GRD,308,GRD,308,2009,17.512
GTM,320,GTM,320,2009,28.269
GUM,316,GUM,316,2009,17.998
GUY,328,GUY,328,2009,21.309
HKG,344,HKG,344,2009,11.8
HND,340,HND,340,2009,25.777
HRV,191,HRV,191,2009,10.1
HTI,332,HTI,332,2009,28.048
HUN,348,HUN,348,2009,9.6
IDN,360,IDN,360,2009,21.034
IND,356,IND,356,2009,21.755
IRL,372,IRL,372,2009,16.7
IRN,364,IRN,364,2009,17.986
IRQ,368,IRQ,368,2009,33.464
ISL,352,ISL,352,2009,15.8
ISR,376,ISR,376,2009,21.5
ITA,380,ITA,380,2009,9.6
JAM,388,JAM,388,2009,18.016
JOR,400,JOR,400,2009,29.145
JPN,392,JPN,392,2009,8.5
KAZ,398,KAZ,398,2009,22.14
KEN,404,KEN,404,2009,35.942
KGZ,417,KGZ,417,2009,25.2
KHM,116,KHM,116,2009,25.767
KIR,296,KIR,296,2009,29.581
KOR,410,KOR,410,2009,9
KWT,414,KWT,414,2009,20.129
LAO,418,LAO,418,2009,27.329
LBN,422,LBN,422,2009,15.982
LBR,430,LBR,430,2009,37.674
LBY,434,LBY,434,2009,21.912
LCA,662,LCA,662,2009,13.28
LKA,144,LKA,144,2009,18.061
LSO,426,LSO,426,2009,29.306
LTU,440,LTU,440,2009,10.2
LUX,442,LUX,442,2009,11.3
LVA,428,LVA,428,2009,10.3
MAC,446,MAC,446,2009,9.591
MAR,504,MAR,504,2009,21.158
MDA,498,MDA,498,2009,11.003
MDG,450,MDG,450,2009,35.697
MDV,462,MDV,462,2009,19.812
MEX,484,MEX,484,2009,20.327
MKD,807,MKD,807,2009,11.099
MLI,466,MLI,466,2009,46.939
MLT,470,MLT,470,2009,9.8
MMR,104,MMR,104,2009,20.33
MNG,496,MNG,496,2009,23.843
MOZ,508,MOZ,508,2009,41.203
MRT,478,MRT,478,2009,36.683
MUS,480,MUS,480,2009,12.3
MWI,454,MWI,454,2009,41.111
MYS,458,MYS,458,2009,17.345
NAM,516,NAM,516,2009,30.28
NCL,540,NCL,540,2009,16.7
NER,562,NER,562,2009,50.217
NGA,566,NGA,566,2009,41.62
NIC,558,NIC,558,2009,23.849
NLD,528,NLD,528,2009,11.2
NOR,578,NOR,578,2009,12.8
NPL,524,NPL,524,2009,23.189
NZL,554,NZL,554,2009,14.53
OMN,512,OMN,512,2009,21.737
PAK,586,PAK,586,2009,30.339
PAN,591,PAN,591,2009,21.285
PER,604,PER,604,2009,21.103
PHL,608,PHL,608,2009,25.422
PNG,598,PNG,598,2009,30.431
POL,616,POL,616,2009,10.9
PRI,630,PRI,630,2009,11.72
